Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Posture
2023-10-02 01:28:02,0.0037,-0.969,0.2679,1.1,-2.08,0.24,-2.8,53.54,42.32,side
2023-10-02 01:28:02,0.0033,-0.9695,0.2667,1.04,-1.95,0.18,-3.37,53.74,40.26,side
2023-10-02 01:28:02,0.0046,-0.9686,0.2679,1.04,-2.01,0.31,-3.02,53.17,41.7,side
2023-10-02 01:28:02,0.0044,-0.9688,0.2672,0.92,-2.14,0.0,-2.66,53.23,41.0,side
2023-10-02 01:28:02,0.0039,-0.9696,0.2667,0.98,-2.01,0.06,-2.82,54.16,40.53,side
2023-10-02 01:28:03,0.0054,-0.9692,0.2661,0.92,-1.95,0.12,-2.98,53.21,41.54,side
2023-10-02 01:28:03,0.0039,-0.9694,0.2668,1.04,-2.08,0.0,-2.72,52.61,41.21,side
2023-10-02 01:28:03,0.0049,-0.9703,0.2657,1.22,-2.08,0.18,-2.95,53.58,42.02,side
2023-10-02 01:28:03,0.0035,-0.9694,0.2686,1.1,-2.01,0.12,-3.64,53.97,41.67,side
2023-10-02 01:28:03,0.0045,-0.9689,0.2671,1.04,-1.95,0.12,-2.42,53.39,41.7,side
2023-10-02 01:28:03,0.0048,-0.9705,0.2672,1.1,-1.95,0.12,-2.71,53.23,42.03,side
2023-10-02 01:28:03,0.0035,-0.9697,0.2661,1.16,-1.95,0.18,-3.08,53.88,41.7,side
2023-10-02 01:28:03,0.0052,-0.9692,0.2671,0.92,-2.08,0.18,-2.67,53.16,41.6,side
2023-10-02 01:28:03,0.0052,-0.9692,0.2671,0.85,-2.01,0.12,-2.76,54.24,41.14,side
2023-10-02 01:28:04,0.0037,-0.9694,0.2666,1.04,-2.08,0.31,-3.25,54.11,41.61,side
2023-10-02 01:28:04,0.0042,-0.97,0.2657,0.85,-2.08,0.24,-3.44,53.55,41.6,side
2023-10-02 01:28:04,0.0045,-0.9691,0.2659,0.79,-2.08,0.18,-2.54,52.89,41.21,side
2023-10-02 01:28:04,0.0044,-0.9692,0.2677,0.92,-2.08,0.12,-2.92,53.7,41.09,side
